gov_id,official_release_date,week_range,round_idx,rounds_cumsum,current_week_real_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,amount,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,,tickets,theater_count
29111,2024/12/6,2025-10-06~2025-10-12,1,1,45,,0,0,0,,,,,,,3,2083118,694372.6666666666,2082839,,0,0
29111,2024/12/6,2025-10-13~2025-10-19,1,1,46,40,0,2,143990,60610,47350,287,240,2,2,3,2083118,694372.6666666666,2082839,,589,3
29378,2025/9/12,2025-09-08~2025-09-14,1,1,1,1,0,0,2643087,,,,,,,3,2643087,881029,3264678,,9961,66
29378,2025/9/12,2025-09-15~2025-09-21,1,1,2,2,0,0,3264678,,2643087,,9961,,66,3,2643087,881029,3264678,,12711,66
29378,2025/9/12,2025-09-22~2025-09-28,1,1,3,3,0,0,1522854,2643087,3264678,9961,12711,66,66,3,2643087,881029,3264678,,5944,66
29378,2025/9/12,2025-09-29~2025-10-05,1,1,4,4,0,0,1144142,3264678,1522854,12711,5944,66,66,3,2643087,881029,3264678,,4456,53
29378,2025/9/12,2025-10-06~2025-10-12,1,1,5,5,0,0,822684,1522854,1144142,5944,4456,66,53,3,2643087,881029,3264678,,3157,40
29378,2025/9/12,2025-10-13~2025-10-19,1,1,6,6,0,0,385607,1144142,822684,4456,3157,53,40,3,2643087,881029,3264678,,1508,28
29378,2025/9/12,2025-10-20~2025-10-26,1,1,7,7,0,0,118060,822684,385607,3157,1508,40,28,3,2643087,881029,3264678,,480,22
29378,2025/9/12,2025-10-27~2025-11-02,1,1,8,8,0,0,26905,385607,118060,1508,480,28,22,3,2643087,881029,3264678,,114,6
29380,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,1220588,,,,,,,3,1220588,406862.6666666667,796644,,4654,71
29380,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,796644,,1220588,,4654,,71,3,1220588,406862.6666666667,796644,,3173,71
29380,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,330969,1220588,796644,4654,3173,71,71,3,1220588,406862.6666666667,796644,,1295,62
29380,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,57998,796644,330969,3173,1295,71,62,3,1220588,406862.6666666667,796644,,218,9
29380,2025/9/19,2025-10-13~2025-10-19,1,1,5,5,0,0,10350,330969,57998,1295,218,62,9,3,1220588,406862.6666666667,796644,,40,2
29380,2025/9/19,2025-10-20~2025-10-26,1,1,6,6,0,0,1680,57998,10350,218,40,9,2,3,1220588,406862.6666666667,796644,,7,1
29380,2025/9/19,2025-10-27~2025-11-02,1,1,7,7,0,0,900,10350,1680,40,7,2,1,3,1220588,406862.6666666667,796644,,4,1
29513,2024/11/29,2024-11-25~2024-12-01,1,1,1,1,0,0,1528547,,,,,,,3,1528547,509515.6666666667,1639381,,6123,78
29513,2024/11/29,2024-12-02~2024-12-08,1,1,2,2,0,0,1639381,,1528547,,6123,,78,3,1528547,509515.6666666667,1639381,,6438,78
29513,2024/11/29,2024-12-09~2024-12-15,1,1,3,3,0,0,579082,1528547,1639381,6123,6438,78,78,3,1528547,509515.6666666667,1639381,,2277,77
29513,2024/11/29,2024-12-16~2024-12-22,1,1,4,4,0,0,151704,1639381,579082,6438,2277,78,77,3,1528547,509515.6666666667,1639381,,613,39
29513,2024/11/29,2024-12-23~2024-12-29,1,1,5,5,0,0,45877,579082,151704,2277,613,77,39,3,1528547,509515.6666666667,1639381,,175,11
29513,2024/11/29,2024-12-30~2025-01-05,1,1,6,6,0,0,24646,151704,45877,613,175,39,11,3,1528547,509515.6666666667,1639381,,84,2
29513,2024/11/29,2025-01-06~2025-01-12,1,1,7,7,0,0,6180,45877,24646,175,84,11,2,3,1528547,509515.6666666667,1639381,,22,1
29513,2024/11/29,2025-01-13~2025-01-19,1,1,8,8,0,0,1360,24646,6180,84,22,2,1,3,1528547,509515.6666666667,1639381,,5,1
29513,2024/11/29,2025-01-20~2025-01-26,1,1,9,,0,0,0,,,,,,,3,1528547,509515.6666666667,1639381,,0,0
29513,2024/11/29,2025-01-27~2025-02-02,1,1,10,,0,0,0,,,,,,,3,1528547,509515.6666666667,1639381,,0,0
29513,2024/11/29,2025-09-15~2025-09-21,2,2,1,1,0,0,14724,,,,,,,3,1528547,509515.6666666667,1639381,,51,1
29513,2024/11/29,2025-09-22~2025-09-28,2,2,2,,0,0,0,,,,,,,3,1528547,509515.6666666667,1639381,,0,0
29513,2024/11/29,2025-09-29~2025-10-05,2,2,3,2,0,1,13822,,14724,,51,,1,3,1528547,509515.6666666667,1639381,,47,1
29513,2024/11/29,2025-10-06~2025-10-12,2,2,4,,0,0,0,,,,,,,3,1528547,509515.6666666667,1639381,,0,0
29513,2024/11/29,2025-10-13~2025-10-19,2,2,5,3,1,1,16960,14724,13822,51,47,1,1,3,1528547,509515.6666666667,1639381,,62,1
29611,2024/12/25,2024-12-23~2024-12-29,1,1,1,1,0,0,1239601,,,,,,,5,1239601,247920.2,1470683,,5084,55
29611,2024/12/25,2024-12-30~2025-01-05,1,1,2,2,0,0,1470683,,1239601,,5084,,55,5,1239601,247920.2,1470683,,5887,54
29611,2024/12/25,2025-01-06~2025-01-12,1,1,3,3,0,0,967163,1239601,1470683,5084,5887,55,54,5,1239601,247920.2,1470683,,3854,46
29611,2024/12/25,2025-01-13~2025-01-19,1,1,4,4,0,0,727055,1470683,967163,5887,3854,54,46,5,1239601,247920.2,1470683,,2956,37
29611,2024/12/25,2025-01-20~2025-01-26,1,1,5,5,0,0,522227,967163,727055,3854,2956,46,37,5,1239601,247920.2,1470683,,2044,30
29611,2024/12/25,2025-01-27~2025-02-02,1,1,6,6,0,0,293229,727055,522227,2956,2044,37,30,5,1239601,247920.2,1470683,,1171,20
29611,2024/12/25,2025-02-03~2025-02-09,1,1,7,7,0,0,281873,522227,293229,2044,1171,30,20,5,1239601,247920.2,1470683,,1160,15
29611,2024/12/25,2025-02-10~2025-02-16,1,1,8,8,0,0,178623,293229,281873,1171,1160,20,15,5,1239601,247920.2,1470683,,719,12
29611,2024/12/25,2025-02-17~2025-02-23,1,1,9,9,0,0,120734,281873,178623,1160,719,15,12,5,1239601,247920.2,1470683,,491,7
29611,2024/12/25,2025-02-24~2025-03-02,1,1,10,10,0,0,126572,178623,120734,719,491,12,7,5,1239601,247920.2,1470683,,536,8
29611,2024/12/25,2025-03-03~2025-03-09,1,1,11,11,0,0,135840,120734,126572,491,536,7,8,5,1239601,247920.2,1470683,,561,7
29611,2024/12/25,2025-03-10~2025-03-16,1,1,12,12,0,0,85896,126572,135840,536,561,8,7,5,1239601,247920.2,1470683,,335,9
29611,2024/12/25,2025-03-17~2025-03-23,1,1,13,13,0,0,171800,135840,85896,561,335,7,9,5,1239601,247920.2,1470683,,698,9
29611,2024/12/25,2025-03-24~2025-03-30,1,1,14,14,0,0,401524,85896,171800,335,698,9,9,5,1239601,247920.2,1470683,,1588,8
29611,2024/12/25,2025-03-31~2025-04-06,1,1,15,15,0,0,23460,171800,401524,698,1588,9,8,5,1239601,247920.2,1470683,,102,2
29611,2024/12/25,2025-04-07~2025-04-13,1,1,16,16,0,0,93943,401524,23460,1588,102,8,2,5,1239601,247920.2,1470683,,397,5
29611,2024/12/25,2025-04-14~2025-04-20,1,1,17,17,0,0,187484,23460,93943,102,397,2,5,5,1239601,247920.2,1470683,,698,5
29611,2024/12/25,2025-04-21~2025-04-27,1,1,18,18,0,0,273350,93943,187484,397,698,5,5,5,1239601,247920.2,1470683,,1113,7
29611,2024/12/25,2025-04-28~2025-05-04,1,1,19,19,0,0,198720,187484,273350,698,1113,5,7,5,1239601,247920.2,1470683,,852,3
29611,2024/12/25,2025-05-05~2025-05-11,1,1,20,,0,0,0,,,,,,,5,1239601,247920.2,1470683,,0,0
29611,2024/12/25,2025-05-12~2025-05-18,1,1,21,20,0,1,269150,273350,198720,1113,852,7,3,5,1239601,247920.2,1470683,,1121,5
29611,2024/12/25,2025-05-19~2025-05-25,1,1,22,21,1,0,62190,198720,269150,852,1121,3,5,5,1239601,247920.2,1470683,,273,3
29611,2024/12/25,2025-05-26~2025-06-01,1,1,23,22,0,0,92850,269150,62190,1121,273,5,3,5,1239601,247920.2,1470683,,389,2
29611,2024/12/25,2025-06-02~2025-06-08,1,1,24,23,0,0,26700,62190,92850,273,389,3,2,5,1239601,247920.2,1470683,,120,2
29611,2024/12/25,2025-06-09~2025-06-15,1,1,25,24,0,0,33150,92850,26700,389,120,2,2,5,1239601,247920.2,1470683,,150,3
29611,2024/12/25,2025-06-16~2025-06-22,1,1,26,25,0,0,38180,26700,33150,120,150,2,3,5,1239601,247920.2,1470683,,166,2
29611,2024/12/25,2025-06-23~2025-06-29,1,1,27,26,0,0,42000,33150,38180,150,166,3,2,5,1239601,247920.2,1470683,,168,1
29611,2024/12/25,2025-06-30~2025-07-06,1,1,28,27,0,0,17920,38180,42000,166,168,2,1,5,1239601,247920.2,1470683,,56,1
29611,2024/12/25,2025-07-07~2025-07-13,1,1,29,28,0,0,26600,42000,17920,168,56,1,1,5,1239601,247920.2,1470683,,133,2
29611,2024/12/25,2025-07-14~2025-07-20,1,1,30,29,0,0,27350,17920,26600,56,133,1,2,5,1239601,247920.2,1470683,,125,2
29611,2024/12/25,2025-07-21~2025-07-27,1,1,31,30,0,0,67950,26600,27350,133,125,2,2,5,1239601,247920.2,1470683,,269,5
29611,2024/12/25,2025-07-28~2025-08-03,1,1,32,31,0,0,14260,27350,67950,125,269,2,5,5,1239601,247920.2,1470683,,62,1
29611,2024/12/25,2025-08-04~2025-08-10,1,1,33,32,0,0,32830,67950,14260,269,62,5,1,5,1239601,247920.2,1470683,,153,3
29611,2024/12/25,2025-08-11~2025-08-17,1,1,34,33,0,0,48000,14260,32830,62,153,1,3,5,1239601,247920.2,1470683,,200,2
29611,2024/12/25,2025-08-18~2025-08-24,1,1,35,34,0,0,14040,32830,48000,153,200,3,2,5,1239601,247920.2,1470683,,64,2
29611,2024/12/25,2025-08-25~2025-08-31,1,1,36,,0,0,0,,,,,,,5,1239601,247920.2,1470683,,0,0
29611,2024/12/25,2025-09-01~2025-09-07,1,1,37,35,0,1,38930,48000,14040,200,64,2,2,5,1239601,247920.2,1470683,,175,2
29611,2024/12/25,2025-09-08~2025-09-14,1,1,38,36,1,0,18900,14040,38930,64,175,2,2,5,1239601,247920.2,1470683,,87,2
29611,2024/12/25,2025-09-15~2025-09-21,1,1,39,,0,0,0,,,,,,,5,1239601,247920.2,1470683,,0,0
29611,2024/12/25,2025-09-22~2025-09-28,1,1,40,37,0,1,36480,38930,18900,175,87,2,2,5,1239601,247920.2,1470683,,156,2
29611,2024/12/25,2025-09-29~2025-10-05,1,1,41,38,1,0,10350,18900,36480,87,156,2,2,5,1239601,247920.2,1470683,,45,1
29611,2024/12/25,2025-10-06~2025-10-12,1,1,42,39,0,0,28350,36480,10350,156,45,2,1,5,1239601,247920.2,1470683,,117,2
29611,2024/12/25,2025-10-13~2025-10-19,1,1,43,,0,0,0,,,,,,,5,1239601,247920.2,1470683,,0,0
29611,2024/12/25,2025-10-20~2025-10-26,1,1,44,40,0,1,26200,10350,28350,45,117,1,2,5,1239601,247920.2,1470683,,131,1
29653,2025/1/3,2024-12-30~2025-01-05,1,1,1,1,0,0,21897163,,,,,,,3,21897163,7299054.333333333,23638904,,78761,81
29653,2025/1/3,2025-01-06~2025-01-12,1,1,2,2,0,0,23638904,,21897163,,78761,,81,3,21897163,7299054.333333333,23638904,,84647,84
29653,2025/1/3,2025-01-13~2025-01-19,1,1,3,3,0,0,20411492,21897163,23638904,78761,84647,81,84,3,21897163,7299054.333333333,23638904,,72900,84
29653,2025/1/3,2025-01-20~2025-01-26,1,1,4,4,0,0,17039781,23638904,20411492,84647,72900,84,84,3,21897163,7299054.333333333,23638904,,60947,86
29653,2025/1/3,2025-01-27~2025-02-02,1,1,5,5,0,0,10402219,20411492,17039781,72900,60947,84,86,3,21897163,7299054.333333333,23638904,,36823,86
29653,2025/1/3,2025-02-03~2025-02-09,1,1,6,6,0,0,8061915,17039781,10402219,60947,36823,86,86,3,21897163,7299054.333333333,23638904,,28858,85
29653,2025/1/3,2025-02-10~2025-02-16,1,1,7,7,0,0,5584329,10402219,8061915,36823,28858,86,85,3,21897163,7299054.333333333,23638904,,20060,84
29653,2025/1/3,2025-02-17~2025-02-23,1,1,8,8,0,0,3034197,8061915,5584329,28858,20060,85,84,3,21897163,7299054.333333333,23638904,,11092,83
29653,2025/1/3,2025-02-24~2025-03-02,1,1,9,9,0,0,8322085,5584329,3034197,20060,11092,84,83,3,21897163,7299054.333333333,23638904,,21337,81
29653,2025/1/3,2025-03-03~2025-03-09,1,1,10,10,0,0,8827042,3034197,8322085,11092,21337,83,81,3,21897163,7299054.333333333,23638904,,21309,80
29653,2025/1/3,2025-03-10~2025-03-16,1,1,11,11,0,0,3781176,8322085,8827042,21337,21309,81,80,3,21897163,7299054.333333333,23638904,,8913,60
29653,2025/1/3,2025-03-17~2025-03-23,1,1,12,12,0,0,3348085,8827042,3781176,21309,8913,80,60,3,21897163,7299054.333333333,23638904,,7476,35
29653,2025/1/3,2025-03-24~2025-03-30,1,1,13,13,0,0,3721128,3781176,3348085,8913,7476,60,35,3,21897163,7299054.333333333,23638904,,9264,31
29653,2025/1/3,2025-03-31~2025-04-06,1,1,14,14,0,0,1430400,3348085,3721128,7476,9264,35,31,3,21897163,7299054.333333333,23638904,,2993,16
29653,2025/1/3,2025-04-07~2025-04-13,1,1,15,15,0,0,1123386,3721128,1430400,9264,2993,31,16,3,21897163,7299054.333333333,23638904,,2407,9
29653,2025/1/3,2025-04-14~2025-04-20,1,1,16,16,0,0,1290725,1430400,1123386,2993,2407,16,9,3,21897163,7299054.333333333,23638904,,2651,7
29653,2025/1/3,2025-04-21~2025-04-27,1,1,17,17,0,0,961545,1123386,1290725,2407,2651,9,7,3,21897163,7299054.333333333,23638904,,1996,6
29653,2025/1/3,2025-04-28~2025-05-04,1,1,18,18,0,0,469610,1290725,961545,2651,1996,7,6,3,21897163,7299054.333333333,23638904,,975,4
29653,2025/1/3,2025-05-05~2025-05-11,1,1,19,19,0,0,637975,961545,469610,1996,975,6,4,3,21897163,7299054.333333333,23638904,,1247,5
29653,2025/1/3,2025-05-12~2025-05-18,1,1,20,20,0,0,190610,469610,637975,975,1247,4,5,3,21897163,7299054.333333333,23638904,,365,5
29653,2025/1/3,2025-05-19~2025-05-25,1,1,21,,0,0,0,,,,,,,3,21897163,7299054.333333333,23638904,,0,0
29653,2025/1/3,2025-05-26~2025-06-01,1,1,22,,0,0,0,,,,,,,3,21897163,7299054.333333333,23638904,,0,0
29653,2025/1/3,2025-06-23~2025-06-29,2,2,1,1,0,0,8970,,,,,,,3,21897163,7299054.333333333,23638904,,39,1
29653,2025/1/3,2025-06-30~2025-07-06,2,2,2,,0,0,0,,,,,,,3,21897163,7299054.333333333,23638904,,0,0
29653,2025/1/3,2025-07-07~2025-07-13,2,2,3,2,0,1,6820,,8970,,39,,1,3,21897163,7299054.333333333,23638904,,31,1
29653,2025/1/3,2025-07-14~2025-07-20,2,2,4,,0,0,0,,,,,,,3,21897163,7299054.333333333,23638904,,0,0
29653,2025/1/3,2025-07-21~2025-07-27,2,2,5,,0,0,0,,,,,,,3,21897163,7299054.333333333,23638904,,0,0
29653,2025/1/3,2025-08-04~2025-08-10,3,3,1,1,0,0,35200,,,,,,,3,21897163,7299054.333333333,23638904,,88,1
29653,2025/1/3,2025-08-11~2025-08-17,3,3,2,2,0,0,6820,,35200,,88,,1,3,21897163,7299054.333333333,23638904,,31,1
29653,2025/1/3,2025-08-18~2025-08-24,3,3,3,,0,0,0,,,,,,,3,21897163,7299054.333333333,23638904,,0,0
29653,2025/1/3,2025-08-25~2025-08-31,3,3,4,,0,0,0,,,,,,,3,21897163,7299054.333333333,23638904,,0,0
29831,2025/1/17,2025-01-13~2025-01-19,1,1,1,1,0,0,1472095,,,,,,,3,1472095,490698.3333333333,2070696,,5808,77
29831,2025/1/17,2025-01-20~2025-01-26,1,1,2,2,0,0,2070696,,1472095,,5808,,77,3,1472095,490698.3333333333,2070696,,8213,77
29831,2025/1/17,2025-01-27~2025-02-02,1,1,3,3,0,0,1065539,1472095,2070696,5808,8213,77,77,3,1472095,490698.3333333333,2070696,,4140,77
29831,2025/1/17,2025-02-03~2025-02-09,1,1,4,4,0,0,386441,2070696,1065539,8213,4140,77,77,3,1472095,490698.3333333333,2070696,,1474,45
29831,2025/1/17,2025-02-10~2025-02-16,1,1,5,5,0,0,138003,1065539,386441,4140,1474,77,45,3,1472095,490698.3333333333,2070696,,505,18
29831,2025/1/17,2025-02-17~2025-02-23,1,1,6,6,0,0,64035,386441,138003,1474,505,45,18,3,1472095,490698.3333333333,2070696,,240,8
29831,2025/1/17,2025-02-24~2025-03-02,1,1,7,7,0,0,26440,138003,64035,505,240,18,8,3,1472095,490698.3333333333,2070696,,102,7
29831,2025/1/17,2025-03-03~2025-03-09,1,1,8,8,0,0,8480,64035,26440,240,102,8,7,3,1472095,490698.3333333333,2070696,,36,2
29831,2025/1/17,2025-03-10~2025-03-16,1,1,9,9,0,0,1000,26440,8480,102,36,7,2,3,1472095,490698.3333333333,2070696,,6,1
29831,2025/1/17,2025-03-17~2025-03-23,1,1,10,,0,0,0,,,,,,,3,1472095,490698.3333333333,2070696,,0,0
29831,2025/1/17,2025-03-24~2025-03-30,1,1,11,,0,0,0,,,,,,,3,1472095,490698.3333333333,2070696,,0,0
29831,2025/1/17,2025-09-22~2025-09-28,2,2,1,1,0,0,19611,,,,,,,3,1472095,490698.3333333333,2070696,,67,1
29831,2025/1/17,2025-09-29~2025-10-05,2,2,2,2,0,0,12726,,19611,,67,,1,3,1472095,490698.3333333333,2070696,,46,1
29831,2025/1/17,2025-10-06~2025-10-12,2,2,3,,0,0,0,,,,,,,3,1472095,490698.3333333333,2070696,,0,0
29831,2025/1/17,2025-10-13~2025-10-19,2,2,4,3,0,1,20190,19611,12726,67,46,1,1,3,1472095,490698.3333333333,2070696,,76,1
29882,2025/8/29,2025-08-25~2025-08-31,1,1,1,1,0,0,2629324,,,,,,,3,2629324,876441.3333333334,2440679,,10390,80
29882,2025/8/29,2025-09-01~2025-09-07,1,1,2,2,0,0,2440679,,2629324,,10390,,80,3,2629324,876441.3333333334,2440679,,9392,81
29882,2025/8/29,2025-09-08~2025-09-14,1,1,3,3,0,0,2045706,2629324,2440679,10390,9392,80,81,3,2629324,876441.3333333334,2440679,,7844,79
29882,2025/8/29,2025-09-15~2025-09-21,1,1,4,4,0,0,1095851,2440679,2045706,9392,7844,81,79,3,2629324,876441.3333333334,2440679,,4414,53
29882,2025/8/29,2025-09-22~2025-09-28,1,1,5,5,0,0,714779,2045706,1095851,7844,4414,79,53,3,2629324,876441.3333333334,2440679,,2920,38
29882,2025/8/29,2025-09-29~2025-10-05,1,1,6,6,0,0,485815,1095851,714779,4414,2920,53,38,3,2629324,876441.3333333334,2440679,,1965,17
29882,2025/8/29,2025-10-06~2025-10-12,1,1,7,7,0,0,114753,714779,485815,2920,1965,38,17,3,2629324,876441.3333333334,2440679,,438,7
29882,2025/8/29,2025-10-13~2025-10-19,1,1,8,8,0,0,198080,485815,114753,1965,438,17,7,3,2629324,876441.3333333334,2440679,,902,9
29882,2025/8/29,2025-10-20~2025-10-26,1,1,9,9,0,0,134210,114753,198080,438,902,7,9,3,2629324,876441.3333333334,2440679,,541,4
29882,2025/8/29,2025-10-27~2025-11-02,1,1,10,10,0,0,18960,198080,134210,902,541,9,4,3,2629324,876441.3333333334,2440679,,94,2
30021,2025/2/21,2025-02-17~2025-02-23,1,1,1,1,0,0,134599,,,,,,,3,134599,44866.333333333336,112379,,561,13
30021,2025/2/21,2025-02-24~2025-03-02,1,1,2,2,0,0,112379,,134599,,561,,13,3,134599,44866.333333333336,112379,,481,13
30021,2025/2/21,2025-03-03~2025-03-09,1,1,3,3,0,0,29293,134599,112379,561,481,13,13,3,134599,44866.333333333336,112379,,129,6
30021,2025/2/21,2025-03-10~2025-03-16,1,1,4,4,0,0,16860,112379,29293,481,129,13,6,3,134599,44866.333333333336,112379,,70,4
30021,2025/2/21,2025-03-17~2025-03-23,1,1,5,,0,0,0,,,,,,,3,134599,44866.333333333336,112379,,0,1
30021,2025/2/21,2025-03-24~2025-03-30,1,1,6,,0,0,0,,,,,,,3,134599,44866.333333333336,112379,,0,0
30021,2025/2/21,2025-09-15~2025-09-21,2,2,1,1,0,0,27960,,,,,,,3,134599,44866.333333333336,112379,,105,1
30021,2025/2/21,2025-09-22~2025-09-28,2,2,2,,0,0,0,,,,,,,3,134599,44866.333333333336,112379,,0,0
30021,2025/2/21,2025-09-29~2025-10-05,2,2,3,2,0,1,16141,,27960,,105,,1,3,134599,44866.333333333336,112379,,61,1
30021,2025/2/21,2025-10-06~2025-10-12,2,2,4,,0,0,0,,,,,,,3,134599,44866.333333333336,112379,,0,0
30021,2025/2/21,2025-10-13~2025-10-19,2,2,5,3,1,1,17986,27960,16141,105,61,1,1,3,134599,44866.333333333336,112379,,64,1
30062,2025/10/9,2025-10-06~2025-10-12,1,1,1,1,0,0,263012,,,,,,,4,263012,65753,127988,,1021,52
30062,2025/10/9,2025-10-13~2025-10-19,1,1,2,2,0,0,127988,,263012,,1021,,52,4,263012,65753,127988,,523,51
30062,2025/10/9,2025-10-20~2025-10-26,1,1,3,3,0,0,8685,263012,127988,1021,523,52,51,4,263012,65753,127988,,35,7
30062,2025/10/9,2025-10-27~2025-11-02,1,1,4,4,0,0,2000,127988,8685,523,35,51,7,4,263012,65753,127988,,9,1
30155,2025/3/21,2025-03-17~2025-03-23,1,1,1,1,0,0,607293,,,,,,,3,607293,202431,715372,,2351,28
30155,2025/3/21,2025-03-24~2025-03-30,1,1,2,2,0,0,715372,,607293,,2351,,28,3,607293,202431,715372,,2858,28
30155,2025/3/21,2025-03-31~2025-04-06,1,1,3,3,0,0,272208,607293,715372,2351,2858,28,28,3,607293,202431,715372,,1089,25
30155,2025/3/21,2025-04-07~2025-04-13,1,1,4,4,0,0,93530,715372,272208,2858,1089,28,25,3,607293,202431,715372,,379,13
30155,2025/3/21,2025-04-14~2025-04-20,1,1,5,5,0,0,44370,272208,93530,1089,379,25,13,3,607293,202431,715372,,186,4
30155,2025/3/21,2025-04-21~2025-04-27,1,1,6,6,0,0,29780,93530,44370,379,186,13,4,3,607293,202431,715372,,122,4
30155,2025/3/21,2025-04-28~2025-05-04,1,1,7,7,0,0,17460,44370,29780,186,122,4,4,3,607293,202431,715372,,75,1
30155,2025/3/21,2025-05-05~2025-05-11,1,1,8,8,0,0,15960,29780,17460,122,75,4,1,3,607293,202431,715372,,68,1
30155,2025/3/21,2025-05-12~2025-05-18,1,1,9,,0,0,0,,,,,,,3,607293,202431,715372,,0,0
30155,2025/3/21,2025-05-19~2025-05-25,1,1,10,,0,0,0,,,,,,,3,607293,202431,715372,,0,0
30366,2025/4/25,2025-04-21~2025-04-27,1,1,1,1,0,0,6642009,,,,,,,3,6642009,2214003,4519567,,24666,50
30366,2025/4/25,2025-04-28~2025-05-04,1,1,2,2,0,0,4519567,,6642009,,24666,,50,3,6642009,2214003,4519567,,16699,53
30366,2025/4/25,2025-05-05~2025-05-11,1,1,3,3,0,0,1682023,6642009,4519567,24666,16699,50,53,3,6642009,2214003,4519567,,6151,53
30366,2025/4/25,2025-05-12~2025-05-18,1,1,4,4,0,0,848181,4519567,1682023,16699,6151,53,53,3,6642009,2214003,4519567,,3102,48
