gov_id,official_release_date,week_range,round_idx,rounds_cumsum,current_week_real_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,amount,tickets,theater_count,boxoffice_cumsum,boxoffice_round1_cumsum,boxoffice_current_round_cumsum,audience_cumsum,audience_round1_cumsum,audience_current_round_cumsum,release_year,release_month,ticket_price_avg_current,region,publisher,film_length,is_restricted
31355,2025-08-22,2025-09-29~2025-10-05,1,1,7,7.0,0,0,1670536.0,1216973.0,6257.0,4840.0,82.0,71.0,3,15839511.0,5279837.0,21110142.0,1175683.0,4716.0,57,48381814.0,48381814.0,48381814.0,182702,182702,182702,2025,8,295,日本,車庫娛樂股份有限公司,105.0,0.0
31355,2025-08-22,2025-10-06~2025-10-12,1,1,8,8.0,0,0,1216973.0,1175683.0,4840.0,4716.0,71.0,57.0,3,15839511.0,5279837.0,21110142.0,482298.0,1859.0,31,49557497.0,49557497.0,49557497.0,187418,187418,187418,2025,8,295,日本,車庫娛樂股份有限公司,105.0,0.0
31355,2025-08-22,2025-10-13~2025-10-19,1,1,9,9.0,0,0,1175683.0,482298.0,4716.0,1859.0,57.0,31.0,3,15839511.0,5279837.0,21110142.0,172312.0,630.0,16,50039795.0,50039795.0,50039795.0,189277,189277,189277,2025,8,295,日本,車庫娛樂股份有限公司,105.0,0.0
31355,2025-08-22,2025-10-20~2025-10-26,1,1,10,10.0,0,0,482298.0,172312.0,1859.0,630.0,31.0,16.0,3,15839511.0,5279837.0,21110142.0,213339.0,828.0,15,50212107.0,50212107.0,50212107.0,189907,189907,189907,2025,8,295,日本,車庫娛樂股份有限公司,105.0,0.0
31355,2025-08-22,2025-10-27~2025-11-02,1,1,11,11.0,0,0,172312.0,213339.0,630.0,828.0,16.0,15.0,3,15839511.0,5279837.0,21110142.0,83376.0,320.0,12,50425446.0,50425446.0,50425446.0,190735,190735,190735,2025,8,295,日本,車庫娛樂股份有限公司,105.0,0.0
31355,2025-08-22,2025-11-03~2025-11-09,1,1,12,12.0,0,0,213339.0,83376.0,828.0,320.0,15.0,12.0,3,15839511.0,5279837.0,21110142.0,41143.0,142.0,7,50508822.0,50508822.0,50508822.0,191055,191055,191055,2025,8,295,日本,車庫娛樂股份有限公司,105.0,0.0
31356,2025-08-01,2025-07-28~2025-08-03,1,1,1,1.0,0,0,,,,,,,3,307090.0,102363.33333333331,541052.0,307090.0,1059.0,3,0.0,0.0,0.0,0,0,0,2025,8,295,日本,原創娛樂股份有限公司,110.0,0.0
31356,2025-08-01,2025-08-04~2025-08-10,1,1,2,,0,0,,,,,,,3,307090.0,102363.33333333331,541052.0,0.0,0.0,0,307090.0,307090.0,307090.0,1059,1059,1059,2025,8,295,日本,原創娛樂股份有限公司,110.0,0.0
31356,2025-08-01,2025-08-11~2025-08-17,1,1,3,2.0,0,1,,307090.0,,1059.0,,3.0,3,307090.0,102363.33333333331,541052.0,541052.0,1961.0,28,307090.0,307090.0,307090.0,1059,1059,1059,2025,8,295,日本,原創娛樂股份有限公司,110.0,0.0
31356,2025-08-01,2025-08-18~2025-08-24,1,1,4,3.0,1,0,307090.0,541052.0,1059.0,1961.0,3.0,28.0,3,307090.0,102363.33333333331,541052.0,499018.0,1881.0,28,848142.0,848142.0,848142.0,3020,3020,3020,2025,8,295,日本,原創娛樂股份有限公司,110.0,0.0
31356,2025-08-01,2025-08-25~2025-08-31,1,1,5,4.0,0,0,541052.0,499018.0,1961.0,1881.0,28.0,28.0,3,307090.0,102363.33333333331,541052.0,170426.0,670.0,21,1347160.0,1347160.0,1347160.0,4901,4901,4901,2025,8,295,日本,原創娛樂股份有限公司,110.0,0.0
31356,2025-08-01,2025-09-01~2025-09-07,1,1,6,5.0,0,0,499018.0,170426.0,1881.0,670.0,28.0,21.0,3,307090.0,102363.33333333331,541052.0,66010.0,283.0,6,1517586.0,1517586.0,1517586.0,5571,5571,5571,2025,8,295,日本,原創娛樂股份有限公司,110.0,0.0
31356,2025-08-01,2025-09-08~2025-09-14,1,1,7,6.0,0,0,170426.0,66010.0,670.0,283.0,21.0,6.0,3,307090.0,102363.33333333331,541052.0,13620.0,60.0,4,1583596.0,1583596.0,1583596.0,5854,5854,5854,2025,8,295,日本,原創娛樂股份有限公司,110.0,0.0
31356,2025-08-01,2025-09-15~2025-09-21,1,1,8,7.0,0,0,66010.0,13620.0,283.0,60.0,6.0,4.0,3,307090.0,102363.33333333331,541052.0,7280.0,36.0,1,1597216.0,1597216.0,1597216.0,5914,5914,5914,2025,8,295,日本,原創娛樂股份有限公司,110.0,0.0
31364,2025-08-08,2025-08-04~2025-08-10,1,1,1,1.0,0,0,,,,,,,3,426740.0,142246.66666666666,10192343.0,426740.0,1261.0,7,0.0,0.0,0.0,0,0,0,2025,8,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,128.0,1.0
31364,2025-08-08,2025-08-11~2025-08-17,1,1,2,2.0,0,0,,426740.0,,1261.0,,7.0,3,426740.0,142246.66666666666,10192343.0,10192343.0,37009.0,82,426740.0,426740.0,426740.0,1261,1261,1261,2025,8,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,128.0,1.0
31364,2025-08-08,2025-08-18~2025-08-24,1,1,3,3.0,0,0,426740.0,10192343.0,1261.0,37009.0,7.0,82.0,3,426740.0,142246.66666666666,10192343.0,8233350.0,29834.0,82,10619083.0,10619083.0,10619083.0,38270,38270,38270,2025,8,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,128.0,1.0
31364,2025-08-08,2025-08-25~2025-08-31,1,1,4,4.0,0,0,10192343.0,8233350.0,37009.0,29834.0,82.0,82.0,3,426740.0,142246.66666666666,10192343.0,4200319.0,14979.0,81,18852433.0,18852433.0,18852433.0,68104,68104,68104,2025,8,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,128.0,1.0
31364,2025-08-08,2025-09-01~2025-09-07,1,1,5,5.0,0,0,8233350.0,4200319.0,29834.0,14979.0,82.0,81.0,3,426740.0,142246.66666666666,10192343.0,1447946.0,5101.0,72,23052752.0,23052752.0,23052752.0,83083,83083,83083,2025,8,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,128.0,1.0
31364,2025-08-08,2025-09-08~2025-09-14,1,1,6,6.0,0,0,4200319.0,1447946.0,14979.0,5101.0,81.0,72.0,3,426740.0,142246.66666666666,10192343.0,445147.0,1549.0,39,24500698.0,24500698.0,24500698.0,88184,88184,88184,2025,8,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,128.0,1.0
31364,2025-08-08,2025-09-15~2025-09-21,1,1,7,7.0,0,0,1447946.0,445147.0,5101.0,1549.0,72.0,39.0,3,426740.0,142246.66666666666,10192343.0,140677.0,500.0,18,24945845.0,24945845.0,24945845.0,89733,89733,89733,2025,8,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,128.0,1.0
31364,2025-08-08,2025-09-22~2025-09-28,1,1,8,8.0,0,0,445147.0,140677.0,1549.0,500.0,39.0,18.0,3,426740.0,142246.66666666666,10192343.0,29124.0,105.0,7,25086522.0,25086522.0,25086522.0,90233,90233,90233,2025,8,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,128.0,1.0
31364,2025-08-08,2025-09-29~2025-10-05,1,1,9,9.0,0,0,140677.0,29124.0,500.0,105.0,18.0,7.0,3,426740.0,142246.66666666666,10192343.0,21387.0,75.0,2,25115646.0,25115646.0,25115646.0,90338,90338,90338,2025,8,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,128.0,1.0
31364,2025-08-08,2025-10-06~2025-10-12,1,1,10,10.0,0,0,29124.0,21387.0,105.0,75.0,7.0,2.0,3,426740.0,142246.66666666666,10192343.0,12656.0,43.0,1,25137033.0,25137033.0,25137033.0,90413,90413,90413,2025,8,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,128.0,1.0
31364,2025-08-08,2025-10-13~2025-10-19,1,1,11,11.0,0,0,21387.0,12656.0,75.0,43.0,2.0,1.0,3,426740.0,142246.66666666666,10192343.0,6708.0,22.0,1,25149689.0,25149689.0,25149689.0,90456,90456,90456,2025,8,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,128.0,1.0
31365,2025-08-06,2025-08-04~2025-08-10,1,1,1,1.0,0,0,,,,,,,5,176550633.0,35310126.6,233117423.0,176550633.0,571473.0,98,0.0,0.0,0.0,0,0,0,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-08-11~2025-08-17,1,1,2,2.0,0,0,,176550633.0,,571473.0,,98.0,5,176550633.0,35310126.6,233117423.0,233117423.0,739871.0,98,176550633.0,176550633.0,176550633.0,571473,571473,571473,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-08-18~2025-08-24,1,1,3,3.0,0,0,176550633.0,233117423.0,571473.0,739871.0,98.0,98.0,5,176550633.0,35310126.6,233117423.0,151719934.0,467753.0,98,409668056.0,409668056.0,409668056.0,1311344,1311344,1311344,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-08-25~2025-08-31,1,1,4,4.0,0,0,233117423.0,151719934.0,739871.0,467753.0,98.0,98.0,5,176550633.0,35310126.6,233117423.0,101506683.0,307447.0,98,561387990.0,561387990.0,561387990.0,1779097,1779097,1779097,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-09-01~2025-09-07,1,1,5,5.0,0,0,151719934.0,101506683.0,467753.0,307447.0,98.0,98.0,5,176550633.0,35310126.6,233117423.0,50817508.0,148888.0,96,662894673.0,662894673.0,662894673.0,2086544,2086544,2086544,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-09-08~2025-09-14,1,1,6,6.0,0,0,101506683.0,50817508.0,307447.0,148888.0,98.0,96.0,5,176550633.0,35310126.6,233117423.0,33377100.0,96509.0,96,713712181.0,713712181.0,713712181.0,2235432,2235432,2235432,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-09-15~2025-09-21,1,1,7,7.0,0,0,50817508.0,33377100.0,148888.0,96509.0,96.0,96.0,5,176550633.0,35310126.6,233117423.0,25081608.0,72971.0,95,747089281.0,747089281.0,747089281.0,2331941,2331941,2331941,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-09-22~2025-09-28,1,1,8,8.0,0,0,33377100.0,25081608.0,96509.0,72971.0,96.0,95.0,5,176550633.0,35310126.6,233117423.0,17158224.0,54212.0,95,772170889.0,772170889.0,772170889.0,2404912,2404912,2404912,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-09-29~2025-10-05,1,1,9,9.0,0,0,25081608.0,17158224.0,72971.0,54212.0,95.0,95.0,5,176550633.0,35310126.6,233117423.0,13043841.0,42252.0,94,789329113.0,789329113.0,789329113.0,2459124,2459124,2459124,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-10-06~2025-10-12,1,1,10,10.0,0,0,17158224.0,13043841.0,54212.0,42252.0,95.0,94.0,5,176550633.0,35310126.6,233117423.0,10130940.0,32638.0,92,802372954.0,802372954.0,802372954.0,2501376,2501376,2501376,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-10-13~2025-10-19,1,1,11,11.0,0,0,13043841.0,10130940.0,42252.0,32638.0,94.0,92.0,5,176550633.0,35310126.6,233117423.0,6537048.0,20249.0,90,812503894.0,812503894.0,812503894.0,2534014,2534014,2534014,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-10-20~2025-10-26,1,1,12,12.0,0,0,10130940.0,6537048.0,32638.0,20249.0,92.0,90.0,5,176550633.0,35310126.6,233117423.0,6048436.0,18417.0,90,819040942.0,819040942.0,819040942.0,2554263,2554263,2554263,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-10-27~2025-11-02,1,1,13,13.0,0,0,6537048.0,6048436.0,20249.0,18417.0,90.0,90.0,5,176550633.0,35310126.6,233117423.0,6498812.0,21082.0,90,825089378.0,825089378.0,825089378.0,2572680,2572680,2572680,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31365,2025-08-06,2025-11-03~2025-11-09,1,1,14,14.0,0,0,6048436.0,6498812.0,18417.0,21082.0,90.0,90.0,5,176550633.0,35310126.6,233117423.0,4958220.0,16370.0,89,831588190.0,831588190.0,831588190.0,2593762,2593762,2593762,2025,8,295,日本,木棉花國際股份有限公司,154.0,0.0
31394,2025-08-29,2025-08-25~2025-08-31,1,1,1,1.0,0,0,,,,,,,3,152517.0,50839.0,233550.0,152517.0,629.0,20,0.0,0.0,0.0,0,0,0,2025,8,295,丹麥,光年映畫有限公司,91.0,0.0
31394,2025-08-29,2025-09-01~2025-09-07,1,1,2,2.0,0,0,,152517.0,,629.0,,20.0,3,152517.0,50839.0,233550.0,233550.0,1067.0,21,152517.0,152517.0,152517.0,629,629,629,2025,8,295,丹麥,光年映畫有限公司,91.0,0.0
31394,2025-08-29,2025-09-08~2025-09-14,1,1,3,3.0,0,0,152517.0,233550.0,629.0,1067.0,20.0,21.0,3,152517.0,50839.0,233550.0,108260.0,444.0,14,386067.0,386067.0,386067.0,1696,1696,1696,2025,8,295,丹麥,光年映畫有限公司,91.0,0.0
31394,2025-08-29,2025-09-15~2025-09-21,1,1,4,4.0,0,0,233550.0,108260.0,1067.0,444.0,21.0,14.0,3,152517.0,50839.0,233550.0,25815.0,125.0,6,494327.0,494327.0,494327.0,2140,2140,2140,2025,8,295,丹麥,光年映畫有限公司,91.0,0.0
31394,2025-08-29,2025-09-22~2025-09-28,1,1,5,5.0,0,0,108260.0,25815.0,444.0,125.0,14.0,6.0,3,152517.0,50839.0,233550.0,25350.0,124.0,3,520142.0,520142.0,520142.0,2265,2265,2265,2025,8,295,丹麥,光年映畫有限公司,91.0,0.0
31394,2025-08-29,2025-09-29~2025-10-05,1,1,6,6.0,0,0,25815.0,25350.0,125.0,124.0,6.0,3.0,3,152517.0,50839.0,233550.0,880.0,4.0,1,545492.0,545492.0,545492.0,2389,2389,2389,2025,8,295,丹麥,光年映畫有限公司,91.0,0.0
31402,2025-08-23,2025-08-18~2025-08-24,1,1,1,1.0,0,0,,,,,,,2,71760.0,35880.0,3985932.0,71760.0,191.0,1,0.0,0.0,0.0,0,0,0,2025,8,295,美國,美商台灣索尼影業發行股份有限公司台灣分公司,116.0,0.0
31402,2025-08-23,2025-08-25~2025-08-31,1,1,2,2.0,0,0,,71760.0,,191.0,,1.0,2,71760.0,35880.0,3985932.0,3985932.0,14425.0,88,71760.0,71760.0,71760.0,191,191,191,2025,8,295,美國,美商台灣索尼影業發行股份有限公司台灣分公司,116.0,0.0
31402,2025-08-23,2025-09-01~2025-09-07,1,1,3,3.0,0,0,71760.0,3985932.0,191.0,14425.0,1.0,88.0,2,71760.0,35880.0,3985932.0,4523100.0,16649.0,88,4057692.0,4057692.0,4057692.0,14616,14616,14616,2025,8,295,美國,美商台灣索尼影業發行股份有限公司台灣分公司,116.0,0.0
31402,2025-08-23,2025-09-08~2025-09-14,1,1,4,4.0,0,0,3985932.0,4523100.0,14425.0,16649.0,88.0,88.0,2,71760.0,35880.0,3985932.0,2212859.0,7959.0,86,8580792.0,8580792.0,8580792.0,31265,31265,31265,2025,8,295,美國,美商台灣索尼影業發行股份有限公司台灣分公司,116.0,0.0
31402,2025-08-23,2025-09-15~2025-09-21,1,1,5,5.0,0,0,4523100.0,2212859.0,16649.0,7959.0,88.0,86.0,2,71760.0,35880.0,3985932.0,1089295.0,3835.0,67,10793651.0,10793651.0,10793651.0,39224,39224,39224,2025,8,295,美國,美商台灣索尼影業發行股份有限公司台灣分公司,116.0,0.0
31402,2025-08-23,2025-09-22~2025-09-28,1,1,6,6.0,0,0,2212859.0,1089295.0,7959.0,3835.0,86.0,67.0,2,71760.0,35880.0,3985932.0,453082.0,1576.0,33,11882946.0,11882946.0,11882946.0,43059,43059,43059,2025,8,295,美國,美商台灣索尼影業發行股份有限公司台灣分公司,116.0,0.0
31402,2025-08-23,2025-09-29~2025-10-05,1,1,7,7.0,0,0,1089295.0,453082.0,3835.0,1576.0,67.0,33.0,2,71760.0,35880.0,3985932.0,232361.0,816.0,12,12336028.0,12336028.0,12336028.0,44635,44635,44635,2025,8,295,美國,美商台灣索尼影業發行股份有限公司台灣分公司,116.0,0.0
31402,2025-08-23,2025-10-06~2025-10-12,1,1,8,8.0,0,0,453082.0,232361.0,1576.0,816.0,33.0,12.0,2,71760.0,35880.0,3985932.0,111324.0,414.0,7,12568389.0,12568389.0,12568389.0,45451,45451,45451,2025,8,295,美國,美商台灣索尼影業發行股份有限公司台灣分公司,116.0,0.0
31402,2025-08-23,2025-10-13~2025-10-19,1,1,9,9.0,0,0,232361.0,111324.0,816.0,414.0,12.0,7.0,2,71760.0,35880.0,3985932.0,29680.0,119.0,4,12679713.0,12679713.0,12679713.0,45865,45865,45865,2025,8,295,美國,美商台灣索尼影業發行股份有限公司台灣分公司,116.0,0.0
31402,2025-08-23,2025-10-20~2025-10-26,1,1,10,10.0,0,0,111324.0,29680.0,414.0,119.0,7.0,4.0,2,71760.0,35880.0,3985932.0,11880.0,48.0,2,12709393.0,12709393.0,12709393.0,45984,45984,45984,2025,8,295,美國,美商台灣索尼影業發行股份有限公司台灣分公司,116.0,0.0
31402,2025-08-23,2025-10-27~2025-11-02,1,1,11,11.0,0,0,29680.0,11880.0,119.0,48.0,4.0,2.0,2,71760.0,35880.0,3985932.0,3790.0,14.0,1,12721273.0,12721273.0,12721273.0,46032,46032,46032,2025,8,295,美國,美商台灣索尼影業發行股份有限公司台灣分公司,116.0,0.0
31412,2025-08-01,2025-07-28~2025-08-03,1,1,1,1.0,0,0,,,,,,,3,1389495.0,463165.0,1506782.0,1389495.0,5254.0,45,0.0,0.0,0.0,0,0,0,2025,8,295,韓國,英屬維京群島商高捷全球開發有限公司 台灣分公司,94.0,0.0
31412,2025-08-01,2025-08-04~2025-08-10,1,1,2,2.0,0,0,,1389495.0,,5254.0,,45.0,3,1389495.0,463165.0,1506782.0,1506782.0,5706.0,45,1389495.0,1389495.0,1389495.0,5254,5254,5254,2025,8,295,韓國,英屬維京群島商高捷全球開發有限公司 台灣分公司,94.0,0.0
31412,2025-08-01,2025-08-11~2025-08-17,1,1,3,3.0,0,0,1389495.0,1506782.0,5254.0,5706.0,45.0,45.0,3,1389495.0,463165.0,1506782.0,438190.0,1673.0,41,2896277.0,2896277.0,2896277.0,10960,10960,10960,2025,8,295,韓國,英屬維京群島商高捷全球開發有限公司 台灣分公司,94.0,0.0
31412,2025-08-01,2025-08-18~2025-08-24,1,1,4,4.0,0,0,1506782.0,438190.0,5706.0,1673.0,45.0,41.0,3,1389495.0,463165.0,1506782.0,65962.0,253.0,20,3334467.0,3334467.0,3334467.0,12633,12633,12633,2025,8,295,韓國,英屬維京群島商高捷全球開發有限公司 台灣分公司,94.0,0.0
31412,2025-08-01,2025-08-25~2025-08-31,1,1,5,5.0,0,0,438190.0,65962.0,1673.0,253.0,41.0,20.0,3,1389495.0,463165.0,1506782.0,730.0,3.0,1,3400429.0,3400429.0,3400429.0,12886,12886,12886,2025,8,295,韓國,英屬維京群島商高捷全球開發有限公司 台灣分公司,94.0,0.0
31414,2025-08-08,2025-08-04~2025-08-10,1,1,1,1.0,0,0,,,,,,,3,203499.0,67833.0,123932.0,203499.0,909.0,32,0.0,0.0,0.0,0,0,0,2025,8,295,日本,采昌國際多媒體股份有限公司,93.0,0.0
31414,2025-08-08,2025-08-11~2025-08-17,1,1,2,2.0,0,0,,203499.0,,909.0,,32.0,3,203499.0,67833.0,123932.0,123932.0,563.0,33,203499.0,203499.0,203499.0,909,909,909,2025,8,295,日本,采昌國際多媒體股份有限公司,93.0,0.0
31414,2025-08-08,2025-08-18~2025-08-24,1,1,3,3.0,0,0,203499.0,123932.0,909.0,563.0,32.0,33.0,3,203499.0,67833.0,123932.0,26715.0,135.0,12,327431.0,327431.0,327431.0,1472,1472,1472,2025,8,295,日本,采昌國際多媒體股份有限公司,93.0,0.0
31414,2025-08-08,2025-08-25~2025-08-31,1,1,4,4.0,0,0,123932.0,26715.0,563.0,135.0,33.0,12.0,3,203499.0,67833.0,123932.0,6000.0,30.0,1,354146.0,354146.0,354146.0,1607,1607,1607,2025,8,295,日本,采昌國際多媒體股份有限公司,93.0,0.0
31432,2025-08-13,2025-08-11~2025-08-17,1,1,1,1.0,0,0,,,,,,,5,25760.0,5152.0,256651.0,25760.0,112.0,1,0.0,0.0,0.0,0,0,0,2025,8,295,日本,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,90.0,0.0
31432,2025-08-13,2025-08-18~2025-08-24,1,1,2,2.0,0,0,,25760.0,,112.0,,1.0,5,25760.0,5152.0,256651.0,256651.0,1063.0,38,25760.0,25760.0,25760.0,112,112,112,2025,8,295,日本,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,90.0,0.0
31432,2025-08-13,2025-08-25~2025-08-31,1,1,3,3.0,0,0,25760.0,256651.0,112.0,1063.0,1.0,38.0,5,25760.0,5152.0,256651.0,233223.0,931.0,38,282411.0,282411.0,282411.0,1175,1175,1175,2025,8,295,日本,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,90.0,0.0
31432,2025-08-13,2025-09-01~2025-09-07,1,1,4,4.0,0,0,256651.0,233223.0,1063.0,931.0,38.0,38.0,5,25760.0,5152.0,256651.0,33074.0,132.0,23,515634.0,515634.0,515634.0,2106,2106,2106,2025,8,295,日本,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,90.0,0.0
31432,2025-08-13,2025-09-08~2025-09-14,1,1,5,5.0,0,0,233223.0,33074.0,931.0,132.0,38.0,23.0,5,25760.0,5152.0,256651.0,10630.0,47.0,2,548708.0,548708.0,548708.0,2238,2238,2238,2025,8,295,日本,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,90.0,0.0
31434,2025-08-22,2025-08-18~2025-08-24,1,1,1,1.0,0,0,,,,,,,3,154226.0,51408.66666666666,164714.0,154226.0,619.0,12,0.0,0.0,0.0,0,0,0,2025,8,295,日本,捷傑有限公司,108.0,0.0
31434,2025-08-22,2025-08-25~2025-08-31,1,1,2,2.0,0,0,,154226.0,,619.0,,12.0,3,154226.0,51408.66666666666,164714.0,164714.0,630.0,12,154226.0,154226.0,154226.0,619,619,619,2025,8,295,日本,捷傑有限公司,108.0,0.0
31434,2025-08-22,2025-09-01~2025-09-07,1,1,3,3.0,0,0,154226.0,164714.0,619.0,630.0,12.0,12.0,3,154226.0,51408.66666666666,164714.0,11383.0,45.0,6,318940.0,318940.0,318940.0,1249,1249,1249,2025,8,295,日本,捷傑有限公司,108.0,0.0
31434,2025-08-22,2025-09-08~2025-09-14,1,1,4,4.0,0,0,164714.0,11383.0,630.0,45.0,12.0,6.0,3,154226.0,51408.66666666666,164714.0,2640.0,11.0,3,330323.0,330323.0,330323.0,1294,1294,1294,2025,8,295,日本,捷傑有限公司,108.0,0.0
31435,2025-08-01,2025-07-28~2025-08-03,1,1,1,1.0,0,0,,,,,,,3,3507495.0,1169165.0,4990927.0,3507495.0,13533.0,81,0.0,0.0,0.0,0,0,0,2025,8,295,韓國,車庫娛樂股份有限公司,113.0,0.0
31435,2025-08-01,2025-08-04~2025-08-10,1,1,2,2.0,0,0,,3507495.0,,13533.0,,81.0,3,3507495.0,1169165.0,4990927.0,4990927.0,16670.0,81,3507495.0,3507495.0,3507495.0,13533,13533,13533,2025,8,295,韓國,車庫娛樂股份有限公司,113.0,0.0
31435,2025-08-01,2025-08-11~2025-08-17,1,1,3,3.0,0,0,3507495.0,4990927.0,13533.0,16670.0,81.0,81.0,3,3507495.0,1169165.0,4990927.0,1674896.0,6602.0,80,8498422.0,8498422.0,8498422.0,30203,30203,30203,2025,8,295,韓國,車庫娛樂股份有限公司,113.0,0.0
31435,2025-08-01,2025-08-18~2025-08-24,1,1,4,4.0,0,0,4990927.0,1674896.0,16670.0,6602.0,81.0,80.0,3,3507495.0,1169165.0,4990927.0,735422.0,2882.0,58,10173318.0,10173318.0,10173318.0,36805,36805,36805,2025,8,295,韓國,車庫娛樂股份有限公司,113.0,0.0
31435,2025-08-01,2025-08-25~2025-08-31,1,1,5,5.0,0,0,1674896.0,735422.0,6602.0,2882.0,80.0,58.0,3,3507495.0,1169165.0,4990927.0,295718.0,1127.0,25,10908740.0,10908740.0,10908740.0,39687,39687,39687,2025,8,295,韓國,車庫娛樂股份有限公司,113.0,0.0
31435,2025-08-01,2025-09-01~2025-09-07,1,1,6,6.0,0,0,735422.0,295718.0,2882.0,1127.0,58.0,25.0,3,3507495.0,1169165.0,4990927.0,59113.0,234.0,10,11204458.0,11204458.0,11204458.0,40814,40814,40814,2025,8,295,韓國,車庫娛樂股份有限公司,113.0,0.0
31435,2025-08-01,2025-09-08~2025-09-14,1,1,7,7.0,0,0,295718.0,59113.0,1127.0,234.0,25.0,10.0,3,3507495.0,1169165.0,4990927.0,5500.0,21.0,4,11263571.0,11263571.0,11263571.0,41048,41048,41048,2025,8,295,韓國,車庫娛樂股份有限公司,113.0,0.0
31435,2025-08-01,2025-09-15~2025-09-21,1,1,8,8.0,0,0,59113.0,5500.0,234.0,21.0,10.0,4.0,3,3507495.0,1169165.0,4990927.0,1640.0,7.0,2,11269071.0,11269071.0,11269071.0,41069,41069,41069,2025,8,295,韓國,車庫娛樂股份有限公司,113.0,0.0
31436,2025-08-08,2025-08-04~2025-08-10,1,1,1,1.0,0,0,,,,,,,3,42480.0,14160.0,208779.0,42480.0,177.0,1,0.0,0.0,0.0,0,0,0,2025,8,295,芬蘭,海鵬影業有限公司,85.0,0.0
31436,2025-08-08,2025-08-11~2025-08-17,1,1,2,,0,0,,,,,,,3,42480.0,14160.0,208779.0,0.0,0.0,0,42480.0,42480.0,42480.0,177,177,177,2025,8,295,芬蘭,海鵬影業有限公司,85.0,0.0
31436,2025-08-08,2025-08-18~2025-08-24,1,1,3,2.0,0,1,,42480.0,,177.0,,1.0,3,42480.0,14160.0,208779.0,208779.0,844.0,19,42480.0,42480.0,42480.0,177,177,177,2025,8,295,芬蘭,海鵬影業有限公司,85.0,0.0
31436,2025-08-08,2025-08-25~2025-08-31,1,1,4,3.0,1,0,42480.0,208779.0,177.0,844.0,1.0,19.0,3,42480.0,14160.0,208779.0,215184.0,899.0,19,251259.0,251259.0,251259.0,1021,1021,1021,2025,8,295,芬蘭,海鵬影業有限公司,85.0,0.0
31436,2025-08-08,2025-09-01~2025-09-07,1,1,5,4.0,0,0,208779.0,215184.0,844.0,899.0,19.0,19.0,3,42480.0,14160.0,208779.0,13930.0,61.0,8,466443.0,466443.0,466443.0,1920,1920,1920,2025,8,295,芬蘭,海鵬影業有限公司,85.0,0.0
31436,2025-08-08,2025-09-08~2025-09-14,1,1,6,5.0,0,0,215184.0,13930.0,899.0,61.0,19.0,8.0,3,42480.0,14160.0,208779.0,3470.0,15.0,2,480373.0,480373.0,480373.0,1981,1981,1981,2025,8,295,芬蘭,海鵬影業有限公司,85.0,0.0
31436,2025-08-08,2025-09-15~2025-09-21,1,1,7,6.0,0,0,13930.0,3470.0,61.0,15.0,8.0,2.0,3,42480.0,14160.0,208779.0,880.0,4.0,2,483843.0,483843.0,483843.0,1996,1996,1996,2025,8,295,芬蘭,海鵬影業有限公司,85.0,0.0
